Id,SalePrice
1949,255173.1910068487
1950,181121.20681313158
1951,241593.7190942573
1952,203605.0978733951
1953,172333.48945455434
1954,185685.43603393662
1955,130475.11909796455
1956,301867.90128714533
1957,159683.7298192398
1958,323860.23461340764
1959,138094.22235562635
1960,114611.84700098544
1961,124961.88535887092
1962,96148.47400098751
1963,105486.7402007159
1964,112908.04274509833
1965,147521.92300202756
1966,140539.5159511169
1967,301945.742897576
1968,451563.70271743415
1969,396576.8266837724
1970,462170.21073437785
1971,446962.46468303597
1972,386860.769498071
1973,249272.05605625903
1974,324105.8943314221
1975,528120.7756521539
1976,268348.2991173778
1977,348039.4621071496
1978,353319.24713083793
1979,356159.68723129993
1980,198511.92406964547
1981,354442.5031441423
1982,229508.76197088844
1983,211668.41167067675
1984,168067.99684760356
1985,214579.7941481021
1986,209207.0816552531
1987,172347.0370281685
1988,176244.3529776182
1989,190048.8228078988
1990,212817.39364160952
1991,235308.69799025083
1992,212933.0145227031
1993,167547.64602909578
1994,235875.13687988193
1995,183283.5442538963
1996,252788.9509384785
1997,309578.7991836437
1998,355965.76484505564
1999,270351.90371203976
2000,331443.9169798278
2001,277495.56472557754
2002,237466.86052827298
2003,251789.36117673173
2004,281042.309722465
2005,212282.68255847725
2006,224879.5101064197
2007,244202.76699670794
2008,217100.73627904896
2009,201623.4514163868
2010,189640.95872911107
2011,137752.29253909734
2012,175649.8424375898
2013,181329.05866964188
2014,180227.6276365334
2015,192257.24916422286
2016,195144.2637291339
2017,194486.01004156822
2018,122696.24204951873
2019,137994.06866585516
2020,112661.48418492996
2021,110869.34683530817
2022,181595.83587151393
2023,148657.45111541648
2024,265381.9187116524
2025,345119.1580577857
2026,169419.1466106202
2027,156357.20357305004
2028,148965.3158886707
2029,173045.4055962885
2030,277717.49361999164
2031,235465.70448789123
2032,249997.3844971922
2033,258319.90009393822
2034,166209.44322811993
2035,211131.6957262993
2036,194302.56563532833
2037,197681.12410627565
2038,280280.58717736666
2039,209070.9037749402
2040,284707.2504656354
2041,292254.5197146139
2042,208879.0587267487
2043,176046.3262352731
2044,169338.55674104908
2045,205427.11533000343
2046,134108.24207799096
2047,145107.52788974304
2048,134445.47264787686
2049,134331.60777634248
2050,174794.85245164158
2051,108450.43299483077
2052,131506.4946169998
2053,147982.1535838071
2054,92749.32850194737
2055,156258.86319375943
2056,140268.23923997575
2057,116370.21510606835
2058,224749.3719188122
2059,131159.20276276092
2060,172858.73341368182
2061,172118.71823050152
2062,134204.08414308383
2063,114505.88634530843
2064,145117.94596982887
2065,118096.73104377688
2066,165527.4386525337
2067,100049.12859083207
2068,130911.9440802165
2069,87189.78805067782
2070,113559.3842217319
2071,100145.47629762333
2072,122574.17747978045
2073,135619.90885738342
2074,197399.97546263778
2075,144750.34596256335
2076,124706.0415293282
2077,157651.55137346394
2078,132240.9695447969
2079,125476.21731715053
2080,116769.58353766646
2081,122634.40958898254
2082,126932.92315997025
2083,134657.043142057
2084,110746.00795095539
2085,131393.31981375726
2086,124561.14486725607
2087,121620.05642563823
2088,91281.19839371087
2089,78924.40265630982
2090,128847.98674095336
2091,121375.70800793274
2092,123343.94223216809
2093,116729.85337910372
2094,102037.16638772796
2095,147462.74815267822
2096,79240.96169670757
2097,96574.57091883462
2098,142278.88108472788
2099,58988.77559197245
2100,82558.91217012741
2101,118849.28165490924
2102,123097.01128467322
2103,104976.2403782527
2104,127072.86300004105
2105,125633.20628683022
2106,69276.10953720911
2107,207323.87662277126
2108,111422.01107196392
2109,112901.87050140595
2110,127129.88399549131
2111,136269.44526287122
2112,138668.20744418763
2113,123003.7192569551
2114,113578.82966737608
2115,159705.73176180673
2116,116677.13456214983
2117,149072.08151994474
2118,119282.89984840914
2119,111171.86021896698
2120,111891.31330429816
2121,92030.6802419147
2122,123079.74755968705
2123,86927.93067974513
2124,158705.6758869354
2125,122387.88598327794
2126,151310.85976987262
2127,145815.35851703174
2128,127586.4815012645
2129,91488.26873767511
2130,144768.62490814037
2131,134989.36632289487
2132,114722.83419369682
2133,124152.91971066783
2134,119706.41640584127
2135,94274.91546992351
2136,80597.22668987395
2137,119527.48808076579
2138,129274.8797064223
2139,158571.76245619953
2140,139994.09672417716
2141,143905.86055417912
2142,132711.77146283453
2143,151027.4454770939
2144,115510.70569055421
2145,135689.9472916383
2146,158282.05199443412
2147,144336.3354424116
2148,131729.15533498646
2149,151669.4477341173
2150,223543.6472014459
2151,104328.70764257133
2152,182765.19173611252
2153,157745.75689775203
2154,113142.32217405784
2155,145123.3962831641
2156,284121.9591803849
2157,224971.44707625956
2158,235139.74088902844
2159,198497.74114397098
2160,164350.574923031
2161,236056.95804844526
2162,391867.118717425
2163,358361.41348452517
2164,239141.12495827142
2165,200645.7649114409
2166,149151.76064072334
2167,216703.4426429777
2168,201705.09763195028
2169,195496.5869958273
2170,219680.50466847376
2171,153330.49133527107
2172,134003.36168865155
2173,159864.16584667258
2174,218267.924462145
2175,286255.27495405317
2176,326487.01121517015
2177,242891.02517603277
2178,199440.56183537052
2179,140730.71629323738
2180,247052.7539723824
2181,186869.99893330754
2182,219552.91944802005
2183,192813.63711215576
2184,133063.99789403888
2185,132570.6678033181
2186,148625.97612954394
2187,156745.05462159312
2188,153975.6495855955
2189,284063.9711290889
2190,80472.95477368057
2191,80731.06578123708
2192,92877.78903552516
2193,106292.98984205583
2194,101928.19778165242
2195,107591.91899519844
2196,103133.95012411846
2197,117143.13650505696
2198,151857.87496741512
2199,196569.9491912461
2200,151792.78979544903
2201,138628.14873760406
2202,213308.74969123572
2203,140868.08880843944
2204,190109.0967025819
2205,121717.6683124267
2206,147385.54849620702
2207,227223.14529628726
2208,265335.52259197895
2209,239206.37021583694
2210,125128.16228510039
2211,109999.7665348598
2212,118366.6293321373
2213,108675.8609724584
2214,129157.60702952424
2215,100675.17656280525
2216,141345.18614831124
2217,71493.17827432539
2218,85165.0437207308
2219,79889.5514487805
2220,85345.4934100343
2221,323651.9885280792
2222,279659.10069289216
2223,287350.365511613
2224,209897.40726084245
2225,119318.29783780684
2226,192807.1056351496
2227,203610.0382717378
2228,267047.0169351299
2229,235110.72605672723
2230,158658.37398632316
2231,215015.16413858562
2232,189083.34353434414
2233,173837.9458032469
2234,235823.33814186227
2235,230973.5500880448
2236,261909.8296653223
2237,338704.8887578986
2238,202015.81365879282
2239,117085.84006379849
2240,154241.49436957767
2241,156599.39800411783
2242,127460.56873553013
2243,120676.93068201463
2244,97087.50007945744
2245,97928.12260302265
2246,145494.3214678361
2247,104679.180110104
2248,125236.96743287041
2249,125332.9762173945
2250,130181.70274150874
2251,107137.62388809554
2252,171520.7520471539
2253,157394.10512591756
2254,179166.83622227717
2255,195052.35644726793
2256,184080.7835104222
2257,219534.27502135176
2258,165650.24775138733
2259,175464.5667428019
2260,150140.35065142802
2261,172198.78745990706
2262,201043.47757588368
2263,386679.15327988105
2264,463749.8319096423
2265,170230.90487866447
2266,290566.6278512694
2267,380063.20764879
2268,423628.1828590526
2269,148434.39216419042
2270,190843.27839313474
2271,210672.2460984174
2272,196258.5309803239
2273,169163.23524450077
2274,184460.7495748769
2275,181190.5949404048
2276,194666.35477324636
2277,187607.0109832942
2278,146835.47516790775
2279,126104.46422147962
2280,115906.25362630784
2281,177233.97788339035
2282,191508.60804498158
2283,100630.48314874606
2284,107516.59662159019
2285,141924.05303573582
2286,125468.62428045989
2287,339538.30277809233
2288,281073.92116323847
2289,395475.47033945954
2290,444466.71185429837
2291,321572.11064327764
2292,457204.1742505394
2293,491433.54472453485
2294,424238.1857742192
2295,469026.3708995134
2296,276976.37756278383
2297,301875.7660934449
2298,314437.4151514252
2299,381909.94826398423
2300,325851.97248909547
2301,286693.1426553511
2302,248764.19109429853
2303,248575.53352090804
2304,244927.73535091072
2305,185652.22560169754
2306,187075.01365683184
2307,196629.4759261448
2308,216657.80943602478
2309,272332.12685012614
2310,218666.0727254967
2311,193467.01477178195
2312,164808.88182793226
2313,169005.19518247587
2314,164755.29773268188
2315,178758.3006883332
2316,184274.0840735355
2317,185941.5089382442
2318,175566.35507454118
2319,175039.8457335703
2320,175914.95880304172
2321,229216.6251457982
2322,167091.23009558575
2323,181781.52342981054
2324,174152.75535351617
2325,209053.5935791893
2326,173660.17470688035
2327,212996.00797091462
2328,227233.63422083866
2329,187375.4898584162
2330,180292.82997303232
2331,360495.45478736324
2332,413032.7462378312
2333,319190.25172219315
2334,267294.0044991285
2335,275792.2394203384
2336,332774.91507231613
2337,205770.5332753611
2338,263170.167278407
2339,228049.86404337565
2340,395037.5774980083
2341,212284.57142848536
2342,226980.42244889957
2343,227476.52186275224
2344,232790.70277570313
2345,241820.68110014222
2346,210154.9273236733
2347,196030.88786049292
2348,237401.70174404472
2349,169068.59870926567
2350,300457.41312473605
2351,253667.13591433453
2352,263780.46791769326
2353,255199.6498505739
2354,139330.22483508283
2355,146176.4211169346
2356,153680.95117934636
2357,193305.3535693943
2358,197716.6885342155
2359,128253.43447424399
2360,118437.76919782253
2361,139795.33986847533
2362,271613.28719809104
2363,145887.7101640753
2364,158766.0414320249
2365,222499.73448661252
2366,184524.60031104277
2367,227039.36577247636
2368,214417.60436515982
2369,217235.7326614514
2370,175357.26729104918
2371,173903.17367976863
2372,198033.16039266065
2373,295746.7323069789
2374,320601.85455004004
2375,249630.07445659308
2376,269463.9948809711
2377,332788.56380877463
2378,145504.77425753602
2379,195714.65382113762
2380,149583.22920383324
2381,162282.61057202355
2382,209053.2347461992
2383,206769.1248555833
2384,243840.30709658196
2385,157735.59678088647
2386,138792.16179372402
2387,139013.79370620975
2388,100023.21381364416
2389,124711.16626449874
2390,154130.88615892123
2391,147045.98140999756
2392,114420.37027708262
2393,159056.19255678894
2394,143347.8514213967
2395,218324.66776019288
2396,149547.3035983665
2397,212232.93096267577
2398,132844.0110172554
2399,59162.0909221109
2400,57431.315828565865
2401,120940.6191036636
2402,138344.89694819163
2403,128823.68130550532
2404,145998.19818687835
2405,169014.6731674274
2406,144221.8817984264
2407,124236.67287646439
2408,140168.7089421204
2409,123380.35400922288
2410,168145.7186466124
2411,117522.1669457251
2412,158273.63717017413
2413,132143.8225848364
2414,143185.42791140414
2415,120712.53255807782
2416,123340.4414956287
2417,131151.08751944266
2418,127264.09878452688
2419,127623.69591847446
2420,123090.40422123749
2421,147345.0431431223
2422,107498.40484857792
2423,130136.68692694049
2424,145610.07322790494
2425,224844.70891013707
2426,127563.7909077485
2427,140737.66188239632
2428,162901.39959295435
2429,113826.90119829598
2430,134033.94312298094
2431,111814.98490933226
2432,146595.23461594956
2433,150311.39919601558
2434,143011.00086382104
2435,148597.88964931472
2436,109091.35154059937
2437,113975.9448863394
2438,123392.51705150295
2439,104940.20919334894
2440,119768.95851791938
2441,87455.14761749405
2442,93181.6823265548
2443,126992.15331380843
2444,122336.03557849745
2445,86203.23836741668
2446,139366.47874475343
2447,172399.84395148762
2448,135494.29224210465
2449,115420.00970385353
2450,147106.87406107993
2451,126442.33213245196
2452,204776.6847965227
2453,94630.3451857514
2454,126470.75674307569
2455,119160.97709920611
2456,139350.69672696295
2457,132195.33721940013
2458,125858.0744193545
2459,113399.48270614613
2460,128941.1412969542
2461,121140.34535381998
2462,137296.21822038162
2463,125038.940927734
2464,195249.08766446632
2465,142491.98388322318
2466,124053.3854316519
2467,129473.7009695283
2468,76402.78098386942
2469,81322.22780239026
2470,188727.6484640326
2471,219917.54287543846
2472,154598.77925863318
2473,122825.42337780673
2474,90205.7549433403
2475,221118.38432396043
2476,120575.15547975531
2477,125564.66494585772
2478,150588.02918180948
2479,103641.4613578308
2480,160616.2944348663
2481,124078.36498425895
2482,129963.5093364354
2483,112553.65523162924
2484,127719.14269016765
2485,126956.70847314807
2486,161562.3481062178
2487,193398.1099735398
2488,150311.1627508581
2489,148577.6140714026
2490,157068.81977558733
2491,94827.93912202619
2492,195301.62903226257
2493,149717.200454185
2494,148464.87342901743
2495,92415.86664017383
2496,241241.2609532736
2497,150930.6708617
2498,111471.22017625984
2499,100426.95864302512
2500,130733.23615765481
2501,138653.1005765156
2502,153868.34853347528
2503,96010.58839607361
2504,183789.92702688705
2505,220519.05544403562
2506,249773.6296119385
2507,288993.87103848427
2508,249754.70621611684
2509,215651.31749041326
2510,217564.3976050326
2511,174894.8340038819
2512,212002.60887140135
2513,224974.8443032961
2514,254185.7548977164
2515,154860.95665107694
2516,177022.73294021058
2517,142064.87567007833
2518,147972.03964630762
2519,222974.5416330509
2520,205649.9171499687
2521,192147.20948371536
2522,218601.70495282838
2523,124180.53045936138
2524,141941.9531429394
2525,153021.73159014428
2526,130133.70833112829
2527,110978.96494592236
2528,132507.81405231735
2529,131774.64077398588
2530,129161.50310133885
2531,259129.92549366519
2532,220624.08278330608
2533,198236.76369714295
2534,216849.57796082832
2535,292233.89884742285
2536,223948.40493344603
2537,225446.43734589987
2538,183852.68735729196
2539,186354.9126967034
2540,173696.77096801627
2541,186041.26009816653
2542,165049.92175976315
2543,126154.50519191606
2544,126365.57676852334
2545,128877.25518812034
2546,132538.33176046165
2547,141734.80494293588
2548,144915.5547204433
2549,167445.2020386228
2550,643798.8279586447
2551,144706.20085119558
2552,134023.46733312224
2553,76071.75030663397
2554,108912.45021531514
2555,118939.44533286264
2556,103330.40116176318
2557,105211.91534632776
2558,164963.68350348988
2559,135303.27953482285
2560,143506.07494104348
2561,140360.70592513218
2562,128860.18760620312
2563,149843.80621601496
2564,208943.39381592374
2565,150836.49953521683
2566,164239.01273666488
2567,133357.34340619753
2568,201325.48336089862
2569,209823.37622666266
2570,121825.78423323657
2571,180320.1461110856
2572,143812.44582253203
2573,214446.89713590365
2574,247043.06275029507
2575,130883.8152458084
2576,124152.33053742976
2577,159303.51406771957
2578,86890.37659063021
2579,72049.69876985284
2580,126703.53480652817
2581,128497.9763868495
2582,124176.61566865533
2583,268491.59402860294
2584,160314.46221605348
2585,195757.42145939832
2586,217303.1393792383
2587,192379.12414879558
2588,147042.97340131036
2589,151022.4735841949
2590,200189.6465173875
2591,211699.9895891867
2592,210681.2568753513
2593,253095.70430783118
2594,176337.1343735824
2595,209152.75392043605
2596,296625.5291049783
2597,194478.47291333508
2598,273156.5983460403
2599,324723.2803473733
2600,131428.48371267156
2601,157427.09072889583
2602,82331.74974965634
2603,93639.18643999174
2604,87755.92525387755
2605,78948.13032986839
2606,153875.60463807793
2607,197093.40430449657
2608,210286.182714254
2609,172338.668202627
2610,110950.28539017512
2611,124624.33926404083
2612,154011.59004015764
2613,132227.7247483933
2614,129058.5860975204
2615,149527.49299526575
2616,143155.00117880723
2617,179612.84719967932
2618,191467.9940647662
2619,188394.60983377323
2620,183171.99811303316
2621,179375.1897770185
2622,186651.1389210443
2623,238927.37824974718
2624,305514.20966041647
2625,285412.4874006037
2626,172192.46308673
2627,168911.05694180517
2628,499320.9968461098
2629,532167.0571186284
2630,358422.90209208295
2631,487460.8755196514
2632,474640.9532238201
2633,305353.6402660122
2634,412248.07891379436
2635,160291.1245334875
2636,181548.15629601944
2637,174044.48052050042
2638,254295.8092084967
2639,187874.91140763208
2640,156774.71637293388
2641,102439.43951691719
2642,193296.61792609643
2643,98102.2449783994
2644,123577.19970759048
2645,104125.11829114387
2646,93984.1066044137
2647,101518.80646814307
2648,143747.0933871266
2649,152172.34359872184
2650,141697.6824089174
2651,138237.53591980043
2652,392418.6504361576
2653,253180.91660508545
2654,259162.1560951967
2655,402043.425444396
2656,315732.547265335
2657,336512.4079740865
2658,283488.1711528376
2659,292696.2052462563
2660,361595.8831201449
2661,338336.0375749602
2662,370502.0106958594
2663,273825.73468155426
2664,279861.9368188698
2665,322156.0389816961
2666,279815.3225945869
2667,162611.1115636285
2668,179225.40845666805
2669,181284.69371825396
2670,275702.70787925296
2671,187308.85667235602
2672,189700.0523928373
2673,205629.23928309762
2674,190235.90150681345
2675,162526.1486945807
2676,190211.1199837885
2677,189899.6759326143
2678,250223.06234046278
2679,264700.8640752341
2680,287684.24787599273
2681,427982.36141881504
2682,331227.35858630884
2683,563047.1818600362
2684,323261.64452605933
2685,317971.58892668114
2686,245966.20449304194
2687,333279.6336927284
2688,206454.59398052172
2689,200283.62421444847
2690,463309.1852321202
2691,196895.57077401518
2692,134958.5333746983
2693,197539.25877599203
2694,135595.32001866287
2695,193617.88628974246
2696,188939.15597952536
2697,197216.4948069172
2698,199888.53642984954
2699,181275.21675132454
2700,156993.2656795676
2701,157071.02995172056
2702,108360.84092187656
2703,123882.45068008413
2704,145443.28964694936
2705,120496.54809528345
2706,121583.59801673505
2707,128425.01323958529
2708,135990.6985026372
2709,112337.3415599939
2710,124258.57476176029
2711,250855.6332658078
2712,404375.47743625275
2713,166784.62904854908
2714,149526.0337428663
2715,174719.63361528178
2716,141755.47942266427
2717,179304.9511931593
2718,230028.96280769786
2719,166913.4721965733
2720,168137.61055709937
2721,138163.36282015432
2722,154585.6847282566
2723,141393.64682122608
2724,131866.8525012468
2725,133600.2024514616
2726,152856.0432505657
2727,181613.2276511415
2728,169654.04203574263
2729,151411.38129051472
2730,148771.74160719648
2731,127568.32024838596
2732,132550.4724457109
2733,162277.00692336407
2734,144576.00856906088
